ID,CAT_REF,DISTRICT_CODE,DISTRICT_NAME,MUN_CODE,MUN_NAME,CONST_CODE,CONST_NAME,SCOUNTY_CODE,SCOUNTY_NAME,PARISH_CODE,PARISH_NAME,ELECT_CODE,ELECT_NAME,SURNAME,OTHER_NAME,SEX,POLITICAL_P,SYMBOL,VALID_VOTES,WINNER,CATEGORY,locid,district,budgetcategory,goodnews,badnews,matchme,matched,locid2011,incumbentparty,incumbentparty2,incumbent,votes,winnervotes,totalvotes,winnerperc,perc,marginperc,runnerupperc,incumbentmargin,winnermargin
4154,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,6,KWOSIR,NA,,6,KWOSIR,LONGIT,ALEX,M,NRM,,"1,153",Winner,District/City Directly Elected Councillors,KWEEN COUNTY6,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1153,1153,1987,0.580271766,0.580271766,0,0.419728234,0.160543533,0.160543533
4155,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,7,GREEK RIVER,NA,,7,GREEK RIVER,BUSHENDICH,MOHAMMED KAPTARAJA,M,NRM,,459,Winner,District/City Directly Elected Councillors,KWEEN COUNTY7,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,459,459,716,0.641061453,0.641061453,0,0.282122905,0.358938547,0.358938547
4156,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,7,GREEK RIVER,NA,,7,GREEK RIVER,KABURU,RONALD KASHAKAT,M,FDC,,22,,District/City Directly Elected Councillors,KWEEN COUNTY7,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,22,459,716,0.641061453,0.030726257,0.610335196,0.282122905,-0.610335196,0.358938547
4157,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,7,GREEK RIVER,NA,,7,GREEK RIVER,MALINGA,RASHID KAPNABUREI,M,INDEPENDENT,CHAIR,33,,District/City Directly Elected Councillors,KWEEN COUNTY7,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,33,459,716,0.641061453,0.046089385,0.594972067,0.282122905,-0.594972067,0.358938547
4158,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,7,GREEK RIVER,NA,,7,GREEK RIVER,YEKO,STEPHEN KONYI,M,INDEPENDENT,RADIO,202,,District/City Directly Elected Councillors,KWEEN COUNTY7,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,202,459,716,0.641061453,0.282122905,0.358938547,0.282122905,-0.358938547,0.358938547
4159,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,8,KAPTUM,NA,,8,KAPTUM,CHEPSIKOR,LABAN ARAPMELANY,M,NRM,,"1,812",Winner,District/City Directly Elected Councillors,KWEEN COUNTY8,KWEEN,worse ,FALSE,TRUE,TRUE,NO MATCHES,NA,NA,NA,NA,1812,1812,2610,0.694252874,0.694252874,0,0.290421456,0.403831418,0.403831418
4160,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,8,KAPTUM,NA,,8,KAPTUM,KWEMBOI,FRED,M,INDEPENDENT,BALL,758,,District/City Directly Elected Councillors,KWEEN COUNTY8,KWEEN,worse ,FALSE,TRUE,TRUE,NO MATCHES,NA,NA,NA,NA,758,1812,2610,0.694252874,0.290421456,0.403831418,0.290421456,-0.403831418,0.403831418
4161,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,8,KAPTUM,NA,,8,KAPTUM,MWETIKA,JAMES,M,FDC,,40,,District/City Directly Elected Councillors,KWEEN COUNTY8,KWEEN,worse ,FALSE,TRUE,TRUE,NO MATCHES,NA,NA,NA,NA,40,1812,2610,0.694252874,0.01532567,0.678927203,0.290421456,-0.678927203,0.403831418
4162,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,9,KITAWOI,NA,,9,KITAWOI,MELLA,JOHN KAPSAMUNYANG,M,NRM,,,Unopposed,District/City Directly Elected Councillors,KWEEN COUNTY9,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4163,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,10,MOYOK,NA,,10,MOYOK,ARAPTOWET,PATRICK,M,NRM,,894,Winner,District/City Directly Elected Councillors,KWEEN COUNTY10,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,894,894,1171,0.763450043,0.763450043,0,0.188727583,0.574722459,0.574722459
4164,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,10,MOYOK,NA,,10,MOYOK,CHERISTA,CAIPHAS,M,INDEPENDENT,CHAIR,221,,District/City Directly Elected Councillors,KWEEN COUNTY10,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,221,894,1171,0.763450043,0.188727583,0.574722459,0.188727583,-0.574722459,0.574722459
4165,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,10,MOYOK,NA,,10,MOYOK,YEKO,FRED DISMAS,M,FDC,,56,,District/City Directly Elected Councillors,KWEEN COUNTY10,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,56,894,1171,0.763450043,0.047822374,0.715627669,0.188727583,-0.715627669,0.574722459
4166,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,11,BINYINY TOWN COUNCIL,NA,,11,BINYINY TOWN COUNCIL,CHEROP,SOLOMON,M,NRM,,,Unopposed,District/City Directly Elected Councillors,KWEEN COUNTY11,KWEEN,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4167,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,12,KAPTOYOY,NA,,12,KAPTOYOY,CHEROP,HENRY STEVE,M,NRM,,"1,354",Winner,District/City Directly Elected Councillors,KWEEN COUNTY12,KWEEN,worse ,FALSE,TRUE,TRUE,NO MATCHES,NA,NA,NA,NA,1354,1354,2110,0.641706161,0.641706161,0,0.358293839,0.283412322,0.283412322
4168,DIST/DEC/2016,104,KWEEN,NA,,75,KWEEN COUNTY,12,KAPTOYOY,NA,,12,KAPTOYOY,MAWA,ALDRIN JOHNSON,M,INDEPENDENT,CHAIR,756,,District/City Directly Elected Councillors,KWEEN COUNTY12,KWEEN,worse ,FALSE,TRUE,TRUE,NO MATCHES,NA,NA,NA,NA,756,1354,2110,0.641706161,0.358293839,0.283412322,0.358293839,-0.283412322,0.283412322
4169,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,1,LWENGO,NA,,1,LWENGO,KAYONGO,DANIEL SSEBULIBA,M,DP,,219,,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,219,4161,5695,0.730640913,0.038454785,0.692186128,0.194556629,-0.692186128,0.536084284
4170,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,1,LWENGO,NA,,1,LWENGO,MWANJE,PATRICK,M,INDEPENDENT,CLOCK,207,,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,207,4161,5695,0.730640913,0.036347673,0.69429324,0.194556629,-0.69429324,0.536084284
4171,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,1,LWENGO,NA,,1,LWENGO,NTAMBAAZI,WILSON,M,INDEPENDENT,RADIO,"1,108",,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1108,4161,5695,0.730640913,0.194556629,0.536084284,0.194556629,-0.536084284,0.536084284
4172,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,1,LWENGO,NA,,1,LWENGO,SSENSALIRE,CHRISTOPHER,M,NRM,,"4,161",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,4161,4161,5695,0.730640913,0.730640913,0,0.194556629,0.536084284,0.536084284
4173,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,2,NDAGWE,NA,,2,NDAGWE,KABUGO,ABDULAHUMAN,M,INDEPENDENT,BALL,,,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4174,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,2,NDAGWE,NA,,2,NDAGWE,MWESIGWA,AUSI,M,NRM,,,,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4175,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,3,LWENGO TOWN COUNCIL,NA,,3,LWENGO TOWN COUNCIL,LUWAGA,ANTONIO BENEDICT,M,DP,,"1,341",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,DP,NA,1,1341,1341,2617,0.5124188,0.5124188,0,0.417271685,0.095147115,0.095147115
4176,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,3,LWENGO TOWN COUNCIL,NA,,3,LWENGO TOWN COUNCIL,MUGISHA,PAUL,M,INDEPENDENT,TABLE,162,,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,DP,NA,0,162,1341,2617,0.5124188,0.061902942,0.450515858,0.417271685,-0.450515858,0.095147115
4177,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,3,LWENGO TOWN COUNCIL,NA,,3,LWENGO TOWN COUNCIL,NYINDO,MUSTAPHA,M,INDEPENDENT,BALL,22,,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,DP,NA,0,22,1341,2617,0.5124188,0.008406572,0.504012228,0.417271685,-0.504012228,0.095147115
4178,DIST/DEC/2016,105,LWENGO,NA,,112,BUKOTO COUNTY MID-WEST,3,LWENGO TOWN COUNCIL,NA,,3,LWENGO TOWN COUNCIL,TUSHABE,BRUCE NZABANITA,M,NRM,,"1,092",,District/City Directly Elected Councillors,BUKOTO COUNTY MID-WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,DP,NA,0,1092,1341,2617,0.5124188,0.417271685,0.095147115,0.417271685,-0.095147115,0.095147115
4179,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,1,KYAZANGA,NA,,1,KYAZANGA,TUWANGYE,ROBERT,M,NRM,,"2,211",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY WEST1,LWENGO,worse ,FALSE,TRUE,TRUE,NO MATCHES,NA,NA,NA,NA,2211,2211,3137,0.704813516,0.704813516,0,0.295186484,0.409627032,0.409627032
4180,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,1,KYAZANGA,NA,,1,KYAZANGA,WANDERA,VICENT,M,INDEPENDENT,BICYCLE,926,,District/City Directly Elected Councillors,BUKOTO COUNTY WEST1,LWENGO,worse ,FALSE,TRUE,TRUE,NO MATCHES,NA,NA,NA,NA,926,2211,3137,0.704813516,0.295186484,0.409627032,0.295186484,-0.409627032,0.409627032
4181,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,2,MALONGO,NA,,2,MALONGO,KALANGWA,YASIIN MUSAAZI,M,INDEPENDENT,BALL,"1,102",,District/City Directly Elected Councillors,BUKOTO COUNTY WEST2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1102,1334,3013,0.442748092,0.365748423,0.076999668,0.365748423,-0.076999668,0.076999668
4182,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,2,MALONGO,NA,,2,MALONGO,KWIZERA,DEO VALENCE,M,INDEPENDENT,RADIO,577,,District/City Directly Elected Councillors,BUKOTO COUNTY WEST2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,577,1334,3013,0.442748092,0.191503485,0.251244607,0.365748423,-0.251244607,0.076999668
4183,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,2,MALONGO,NA,,2,MALONGO,TUGUME,JORAM,M,NRM,,"1,334",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY WEST2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1334,1334,3013,0.442748092,0.442748092,0,0.365748423,0.076999668,0.076999668
4184,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,3,KYAZANGA TOWN COUNCIL,NA,,3,KYAZANGA TOWN COUNCIL,KIWANUKA,AHMED ALI,M,INDEPENDENT,BALL,509,,District/City Directly Elected Councillors,BUKOTO COUNTY WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,509,1158,2089,0.554332216,0.243657252,0.310674964,0.243657252,-0.310674964,0.310674964
4185,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,3,KYAZANGA TOWN COUNCIL,NA,,3,KYAZANGA TOWN COUNCIL,SAMULA,MUHAMADI JAMADA,M,INDEPENDENT,RADIO,82,,District/City Directly Elected Councillors,BUKOTO COUNTY WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,82,1158,2089,0.554332216,0.039253231,0.515078985,0.243657252,-0.515078985,0.310674964
4186,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,3,KYAZANGA TOWN COUNCIL,NA,,3,KYAZANGA TOWN COUNCIL,SSENDIBAZA,HAMUZA,M,FDC,,340,,District/City Directly Elected Councillors,BUKOTO COUNTY WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,340,1158,2089,0.554332216,0.1627573,0.391574916,0.243657252,-0.391574916,0.310674964
4187,DIST/DEC/2016,105,LWENGO,NA,,113,BUKOTO COUNTY WEST,3,KYAZANGA TOWN COUNCIL,NA,,3,KYAZANGA TOWN COUNCIL,TURYEIJUKA,MAC GERSHOM,M,NRM,,"1,158",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY WEST3,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1158,1158,2089,0.554332216,0.554332216,0,0.243657252,0.310674964,0.310674964
4188,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,1,KINGO,NA,,1,KINGO,BUKENYA,JOHN BOSCO,M,INDEPENDENT,RADIO,205,,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,205,2528,4462,0.56656208,0.045943523,0.520618557,0.277454056,-0.520618557,0.289108023
4189,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,1,KINGO,NA,,1,KINGO,MWESIGYE,EMMANUEL,M,INDEPENDENT,BALL,62,,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,62,2528,4462,0.56656208,0.013895114,0.552666965,0.277454056,-0.552666965,0.289108023
4190,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,1,KINGO,NA,,1,KINGO,NTALE,TOM   CHARLES,M,FDC,,212,,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,212,2528,4462,0.56656208,0.047512326,0.519049753,0.277454056,-0.519049753,0.289108023
4191,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,1,KINGO,NA,,1,KINGO,SSAKU,RONALD,M,NRM,,"2,528",Winner,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2528,2528,4462,0.56656208,0.56656208,0,0.277454056,0.289108023,0.289108023
4192,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,1,KINGO,NA,,1,KINGO,SSEMBIRO,ROBERT KABENGE,M,DP,,"1,238",,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1238,2528,4462,0.56656208,0.277454056,0.289108023,0.277454056,-0.289108023,0.289108023
4193,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,1,KINGO,NA,,1,KINGO,WASSWA,PETER,M,INDEPENDENT,BICYCLE,217,,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH1,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,217,2528,4462,0.56656208,0.0486329,0.51792918,0.277454056,-0.51792918,0.289108023
4194,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,2,KISEKKA,NA,,2,KISEKKA,BWANIKA,ROBERT,M,INDEPENDENT,CHAIR,162,,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,162,3055,3648,0.837445175,0.044407895,0.793037281,0.11814693,-0.793037281,0.719298246
4195,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,2,KISEKKA,NA,,2,KISEKKA,LUKWAGO,FREDRICK,M,DP,,431,,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,431,3055,3648,0.837445175,0.11814693,0.719298246,0.11814693,-0.719298246,0.719298246
4196,DIST/DEC/2016,105,LWENGO,NA,,115,BUKOTO COUNTYSOUTH,2,KISEKKA,NA,,2,KISEKKA,MATOVU,WILLIAM SAYITOTI,M,NRM,,"3,055",Winner,District/City Directly Elected Councillors,BUKOTO COUNTYSOUTH2,LWENGO,worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,3055,3055,3648,0.837445175,0.837445175,0,0.11814693,0.719298246,0.719298246
4197,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,2,KABIRA,NA,,2,KABIRA,BAREKYE,AGGREY,M,INDEPENDENT,CLOCK,"2,024",Winner,District/City Directly Elected Councillors,RUHINDA COUNTY2,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2024,2024,3404,0.594594595,0.594594595,0,0.405405405,0.189189189,0.189189189
4198,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,2,KABIRA,NA,,2,KABIRA,RUHEBWANGARO,HENRY  T.,M,NRM,,"1,380",,District/City Directly Elected Councillors,RUHINDA COUNTY2,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1380,2024,3404,0.594594595,0.405405405,0.189189189,0.405405405,-0.189189189,0.189189189
4199,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,4,KASHENSHERO,NA,,4,KASHENSHERO,MUKUNZI,STEPHEN,M,NRM,,935,,District/City Directly Elected Councillors,RUHINDA COUNTY4,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,935,1705,2640,0.645833333,0.354166667,0.291666667,0.354166667,-0.291666667,0.291666667
4200,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,4,KASHENSHERO,NA,,4,KASHENSHERO,NABAASA,PHILIP,M,INDEPENDENT,BICYCLE,"1,705",Winner,District/City Directly Elected Councillors,RUHINDA COUNTY4,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1705,1705,2640,0.645833333,0.645833333,0,0.354166667,0.291666667,0.291666667
4201,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,6,MITOOMA,NA,,6,MITOOMA,AHWERA,JONATH,M,UPC,,833,,District/City Directly Elected Councillors,RUHINDA COUNTY6,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,833,2294,4712,0.486842105,0.176782683,0.310059423,0.336375212,-0.310059423,0.150466893
4202,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,6,MITOOMA,NA,,6,MITOOMA,ASIIMWE,DIDAS,M,INDEPENDENT,CLOCK,"2,294",Winner,District/City Directly Elected Councillors,RUHINDA COUNTY6,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2294,2294,4712,0.486842105,0.486842105,0,0.336375212,0.150466893,0.150466893
4203,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,6,MITOOMA,NA,,6,MITOOMA,BEYONYERA,DEUS,M,NRM,,"1,585",,District/City Directly Elected Councillors,RUHINDA COUNTY6,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1585,2294,4712,0.486842105,0.336375212,0.150466893,0.336375212,-0.150466893,0.150466893
4204,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,7,MUTARA,NA,,7,MUTARA,MUZOORA,DODWIN,M,NRM,,,Unopposed,District/City Directly Elected Councillors,RUHINDA COUNTY7,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4205,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,8,KATENGA,NA,,8,KATENGA,AKANYAMUHANGA,JOHN TIB,M,INDEPENDENT,CLOCK,685,,District/City Directly Elected Councillors,RUHINDA COUNTY8,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,685,1945,4342,0.447950253,0.1577614,0.290188853,0.394288346,-0.290188853,0.053661907
4206,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,8,KATENGA,NA,,8,KATENGA,ASIIMWE,FRANCIS K.,M,INDEPENDENT,RADIO,"1,945",Winner,District/City Directly Elected Councillors,RUHINDA COUNTY8,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1945,1945,4342,0.447950253,0.447950253,0,0.394288346,0.053661907,0.053661907
4207,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,8,KATENGA,NA,,8,KATENGA,TUMWINE,GEORGE,M,NRM,,"1,712",,District/City Directly Elected Councillors,RUHINDA COUNTY8,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1712,1945,4342,0.447950253,0.394288346,0.053661907,0.394288346,-0.053661907,0.053661907
4208,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,9,MAYANGA,NA,,9,MAYANGA,BYAMUGISHA,BUTUMBWIRE B,M,INDEPENDENT,RADIO,"1,115",,District/City Directly Elected Councillors,RUHINDA COUNTY9,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1115,1429,2544,0.561713836,0.438286164,0.123427673,0.438286164,-0.123427673,0.123427673
4209,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,9,MAYANGA,NA,,9,MAYANGA,MUCUNGUZI,MOSES,M,NRM,,"1,429",Winner,District/City Directly Elected Councillors,RUHINDA COUNTY9,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1429,1429,2544,0.561713836,0.561713836,0,0.438286164,0.123427673,0.123427673
4210,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,10,RUREHE,NA,,10,RUREHE,TUMWESIGYE,ADRIAN  R .,M,NRM,,,Unopposed,District/City Directly Elected Councillors,RUHINDA COUNTY10,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4211,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,11,KASHENSHERO TOWN COUNCIL,NA,,11,KASHENSHERO TOWN COUNCIL,BABIGUMIRA,DENES,M,INDEPENDENT,BICYCLE,24,,District/City Directly Elected Councillors,RUHINDA COUNTY11,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,24,756,1501,0.503664224,0.01598934,0.487674883,0.480346436,-0.487674883,0.023317788
4212,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,11,KASHENSHERO TOWN COUNCIL,NA,,11,KASHENSHERO TOWN COUNCIL,KYARISIIMA,ENOS,M,NRM,,756,Winner,District/City Directly Elected Councillors,RUHINDA COUNTY11,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,756,756,1501,0.503664224,0.503664224,0,0.480346436,0.023317788,0.023317788
4213,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,11,KASHENSHERO TOWN COUNCIL,NA,,11,KASHENSHERO TOWN COUNCIL,TWEBAZE,RONALD,M,INDEPENDENT,CHAIR,721,,District/City Directly Elected Councillors,RUHINDA COUNTY11,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,721,756,1501,0.503664224,0.480346436,0.023317788,0.480346436,-0.023317788,0.023317788
4214,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,12,MITOOMA TOWN COUNCIL,NA,,12,MITOOMA TOWN COUNCIL,NUWAGIRA,ROBERT,M,NRM,,"1,135",Winner,District/City Directly Elected Councillors,RUHINDA COUNTY12,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1135,1135,1373,0.826656956,0.826656956,0,0.173343044,0.653313911,0.653313911
4215,DIST/DEC/2016,106,MITOOMA,NA,,20,RUHINDA COUNTY,12,MITOOMA TOWN COUNCIL,NA,,12,MITOOMA TOWN COUNCIL,SANDE,OWEN,M,INDEPENDENT,RADIO,238,,District/City Directly Elected Councillors,RUHINDA COUNTY12,MITOOMA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,238,1135,1373,0.826656956,0.173343044,0.653313911,0.173343044,-0.653313911,0.653313911
4216,DIST/DEC/2016,106,MITOOMA,NA,,277,RUHINDA NORTH COUNTY,1,BITEREKO,NA,,1,BITEREKO,BARIGYE,CHARES,M,NRM,,,Unopposed,District/City Directly Elected Councillors,RUHINDA NORTH COUNTY1,MITOOMA,much better,TRUE,FALSE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4217,DIST/DEC/2016,106,MITOOMA,NA,,277,RUHINDA NORTH COUNTY,3,KANYABWANGA,NA,,3,KANYABWANGA,BASHAIJA,GREVASIO GREBA,M,NRM,,"2,067",Winner,District/City Directly Elected Councillors,RUHINDA NORTH COUNTY3,MITOOMA,much better,TRUE,FALSE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,2067,2067,4063,0.508737386,0.508737386,0,0.445483633,0.063253753,0.063253753
